timestamp,ax_mps2_mean,ax_mps2_std,ax_mps2_min,ax_mps2_max,ax_mps2_rms,ax_mps2_var,ax_mps2_range,ax_mps2_median,ax_mps2_p25,ax_mps2_p75,ax_mps2_zcr,ay_mps2_mean,ay_mps2_std,ay_mps2_min,ay_mps2_max,ay_mps2_rms,ay_mps2_var,ay_mps2_range,ay_mps2_median,ay_mps2_p25,ay_mps2_p75,ay_mps2_zcr,az_mps2_mean,az_mps2_std,az_mps2_min,az_mps2_max,az_mps2_rms,az_mps2_var,az_mps2_range,az_mps2_median,az_mps2_p25,az_mps2_p75,az_mps2_zcr,gx_rad_s_mean,gx_rad_s_std,gx_rad_s_min,gx_rad_s_max,gx_rad_s_rms,gx_rad_s_var,gx_rad_s_range,gx_rad_s_median,gx_rad_s_p25,gx_rad_s_p75,gy_rad_s_mean,gy_rad_s_std,gy_rad_s_min,gy_rad_s_max,gy_rad_s_rms,gy_rad_s_var,gy_rad_s_range,gy_rad_s_median,gy_rad_s_p25,gy_rad_s_p75,gz_rad_s_mean,gz_rad_s_std,gz_rad_s_min,gz_rad_s_max,gz_rad_s_rms,gz_rad_s_var,gz_rad_s_range,gz_rad_s_median,gz_rad_s_p25,gz_rad_s_p75,acc_mag_mean,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_rms,acc_mag_var,acc_mag_range,acc_mag_median,acc_mag_p25,acc_mag_p75,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max,gyro_mag_rms,gyro_mag_var,gyro_mag_range,gyro_mag_median,gyro_mag_p25,gyro_mag_p75

2025-10-04T00:31:37.239496,0.8193226803050331,0.30112963351562,0.12543914794921876,1.2124786376953125,0.8729081914173293,0.0906790561812516,1.0870394897460938,0.7854167175292969,0.7825726318359375,1.0075547790527344,0.058823529411764705,1.5241745802935414,0.18871707227164455,1.1876303100585939,1.793719940185547,1.5358132323234424,0.03561413336678112,0.6060896301269532,1.560205535888672,1.4256353759765625,1.6443305969238282,0.0392156862745098,9.548170946906595,0.36880667623368835,8.965306549072267,10.017019500732422,9.55529103668673,0.1360183644345406,1.0517129516601553,9.619745635986328,9.271270294189454,9.814939727783203,0.058823529411764705,-0.04057989996291843,0.07877670734170023,-0.1906871199607849,0.04398610070347786,0.08861432108073933,0.006205769619599887,0.23467322066426277,-0.023961259052157402,-0.03376409038901329,-0.008101868443191051,-0.03533257518474962,0.08296942825759658,-0.17315447330474854,0.08011481165885925,0.09017935958177156,0.006883926025392467,0.2532692849636078,-0.022493058815598488,-0.06113206222653389,0.016046611592173576,0.08398797919553723,0.1267239615125358,-0.027846012264490128,0.3484828770160675,0.15202941514976848,0.016058962421430654,0.37632888928055763,0.05612585321068764,0.02052764594554901,0.06493692100048065,9.709999206675327,0.37442382052078343,9.12058049780222,10.187742027802985,9.717215536922547,0.14019319737337985,1.0671615300007655,9.860377364572045,9.413063715567326,9.925898923152742,0.15734524231693875,0.11975071016984937,0.015058616213892713,0.3591639074577616,0.1977315297719599,0.014340232586183263,0.3441052912438689,0.08637929361867382,0.06737905998812628,0.25907421667047026

2025-10-04T00:31:38.264729,0.7445679995093013,0.2999056736553818,0.29847930908203124,1.569785614013672,0.8026985230981627,0.08994341309068837,1.2713063049316407,0.7854167175292969,0.4644841003417969,0.8711883544921876,0.0297029702970297,1.4542970608248553,0.20256771645254107,0.7595205688476563,1.793719940185547,1.4683370256424833,0.041033679748797076,1.0341993713378907,1.4615606689453127,1.2804373168945313,1.5660433959960938,0.0297029702970297,9.63355256788801,0.32385389725076646,8.965306549072267,10.051597595214844,9.638994575422595,0.10488134676451001,1.086291046142577,9.72617431640625,9.275910644531251,9.814939727783203,0.04950495049504951,-0.04854420014287663,0.060659699808596784,-0.1906871199607849,0.04398610070347786,0.07769259004809108,0.003679599180869077,0.23467322066426277,-0.03376409038901329,-0.0850139632821083,-0.008101868443191051,-0.022095297785973786,0.07271481271399381,-0.17315447330474854,0.08011481165885925,0.07599767215041563,0.005287443988031197,0.2532692849636078,-0.022493058815598488,-0.06113206222653389,0.019241338595747948,0.06350114816637815,0.10603470797335242,-0.029686789959669113,0.3484828770160675,0.12359512576733127,0.011243359294994126,0.3781696669757366,0.02767849899828434,-0.00010386328358436003,0.06493692100048065,9.777957474983406,0.31953494691374074,9.12058049780222,10.187742027802985,9.783177140626808,0.10210258229916712,1.0671615300007655,9.860377364572045,9.41863873831784,9.925898923152742,0.129357962526593,0.10175488865442191,0.015058616213892713,0.3591639074577616,0.16458292692167445,0.0103540573650738,0.3441052912438689,0.08637929361867382,0.06737905998812628,0.21908114584125968

2025-10-04T00:31:39.280662,0.8012448028564453,0.4626131817410901,0.14190490722656252,1.5875985717773438,0.925204944877122,0.21401095592061486,1.4456936645507812,0.6288423156738282,0.4486170959472656,1.114731903076172,0.03,1.161099481201172,0.40220843674207485,0.35476226806640626,1.5660433959960938,1.228789498584738,0.16177162658650363,1.2112811279296876,1.2867990875244142,0.7595205688476563,1.5251783752441408,0.03,9.750777154541014,0.5356232136435751,8.743168487548829,10.987002410888673,9.765477322922465,0.2868922269938709,2.243833923339844,9.72617431640625,9.696685638427734,9.793384552001953,0.07,-0.022110101739381206,0.0749399319209641,-0.12780483067035675,0.14259310066699982,0.07813353950285698,0.005615993396318733,0.27039793133735657,-0.03405783697962761,-0.0850139632821083,0.02473357506096363,0.012917156014591456,0.13696389247662566,-0.34186092019081116,0.3291856050491333,0.13757165682601186,0.018759107842348677,0.6710465252399445,-0.028179707005620003,-0.03585653379559517,0.0732174888253212,0.13958265288252733,0.19178497112464413,-0.029686789959669113,0.6495620012283325,0.2372020070214514,0.03678147514928058,0.6792487911880016,0.12028966099023819,-0.00010386328358436003,0.18161027133464813,9.87349533259685,0.49453521973489556,8.979739942327878,11.016505158532173,9.88587250405193,0.24456508355824141,2.0367652162042944,9.855458846756475,9.71073700974051,9.962651847071415,0.202725786335685,0.2004940359379335,0.015058616213892713,0.7420422820629222,0.28512383781806677,0.04019785844668137,0.7269836658490295,0.1732954190295713,0.06829862150780659,0.21908114584125968

2025-10-04T00:31:40.280455,1.4232121971810214,1.0591583125944826,0.14190490722656252,3.4524206542968754,1.7740770246364228,1.1218163311379916,3.310515747070313,1.569785614013672,0.4486170959472656,1.9010467529296875,0.019801980198019802,0.7779974924219724,0.5483788722529314,-0.4848417663574219,1.5407460021972657,0.9518400526077232,0.30071938753339683,2.0255877685546877,0.7595205688476563,0.5620811462402344,1.0966195678710937,0.039603960396039604,9.679219484234789,0.9340927821004633,7.459887084960938,10.987002410888673,9.724187325918951,0.8725293255721837,3.527115325927735,9.778715057373047,9.651030578613282,10.183922424316407,0.0594059405940594,-0.05259223524331216,0.1199037126565895,-0.2737596333026886,0.14259310066699982,0.13093068210592143,0.01437690030883398,0.4163527339696884,-0.10506916046142578,-0.12780483067035675,0.04105475917458534,-0.1147583101202946,0.36147428708702806,-0.9208851456642151,0.3291856050491333,0.37925338491138183,0.1306636602250752,1.2500707507133484,-0.03585653379559517,-0.34186092019081116,0.18318261206150055,0.07678939258255581,0.38172960836282965,-1.0418022871017456,0.6495620012283325,0.3893765590197195,0.1457174939008393,1.6913642883300781,0.12028966099023819,-0.016164323315024376,0.23151712119579315,9.88720266141659,0.9254142081957678,7.771997212526758,11.123392477217536,9.9304163016791,0.8563914567305998,3.351395264690778,9.962651847071415,9.71073700974051,10.252827145778124,0.4661708774720711,0.30866614844264867,0.05685481171326222,1.0875626663915532,0.5590975569589803,0.09527479119441923,1.030707854678291,0.4322072892758454,0.18504979640742336,0.6436480096478712

2025-10-04T00:31:41.301607,2.0593670291711774,0.9138295932424149,0.14190490722656252,3.4524206542968754,2.253015110096451,0.8350845254855973,3.310515747070313,2.1630020141601562,1.575773162841797,2.7574159240722658,0.039603960396039604,0.712820652121365,0.5513083946540499,-0.4848417663574219,1.673968963623047,0.9011405151843704,0.3039409460160256,2.158810729980469,1.0677296447753908,0.25042922973632814,1.0844947814941406,0.019801980198019802,9.495317257418499,0.9496850067349591,7.459887084960938,10.583890686035156,9.542690995261585,0.9019016120171793,3.124003601074218,9.651030578613282,8.68194580078125,10.301577758789064,0.0297029702970297,-0.19388177334377082,0.1371567429764905,-0.37527400255203247,0.07535121589899063,0.237491292848484,0.018811972143919074,0.4506252184510231,-0.17849251627922058,-0.3335915505886078,-0.10506916046142578,-0.28125851667753543,0.34757590815476996,-0.9208851456642151,0.2013336420059204,0.44711896082950947,0.1208090119296131,1.1222187876701355,-0.28966110944747925,-0.5204253196716309,-0.06950344145298004,-0.6113131493330002,0.6261589733406143,-1.3556044101715088,0.46150264143943787,0.875087896409499,0.3920750598949722,1.8171070516109467,-0.8305360674858093,-1.2190803289413452,0.10059025883674622,9.799407874197858,0.9605665310562184,7.771997212526758,11.123392477217536,9.846374091282348,0.9226880605853769,3.351395264690778,9.791365728889186,9.10170573798381,10.54927975343896,0.9323478288756742,0.39092688797948605,0.31975243923454766,1.5161826720898397,1.010987787144092,0.15282383174532563,1.196430232855292,0.8814014808588364,0.5403706524305624,1.3112452577677784

2025-10-04T00:31:42.320923,1.5715220031738253,0.7664792452105711,0.4381388854980469,2.7574159240722658,1.7484770057962027,0.5874904333385668,2.319277038574219,1.5911911010742188,0.6415658569335938,2.1891226959228516,0.01,0.947589477539061,0.5265947040792347,0.0031434631347656253,1.785337371826172,1.0840792407877988,0.2773019823642967,1.7821939086914065,1.0241702270507813,0.5501060485839844,1.1253598022460938,0.06,9.530067123413088,0.5757342004736594,8.623417510986329,10.583890686035156,9.547442026341617,0.3314698695950439,1.9604731750488273,9.463919677734374,9.293424224853515,9.80416213989258,0.04,-0.14543379787355662,0.1663325370265803,-0.37527400255203247,0.08507228642702103,0.220946831698545,0.0276665128736987,0.4603462889790535,-0.1174191739410162,-0.3335915505886078,-0.02015693299472332,-0.1527778163552284,0.24503575145304726,-0.7136827111244202,0.23057116568088531,0.28876215240303105,0.06004251949015955,0.9442538768053055,-0.15362711250782013,-0.28966110944747925,0.05860505625605583,-0.86786969602108,0.3599756147847881,-1.3556044101715088,-0.297414630651474,0.9395638629233289,0.12958244323968615,1.0581897795200348,-0.8355300426483154,-1.2190803289413452,-0.6946706771850586,9.7511504623197,0.5487381412489313,8.938937918467243,10.940054818481274,9.766578156471132,0.301113547661332,2.001116900014031,9.678792947873827,9.424797112420189,10.066178507823542,0.9259864741845972,0.39690097661336576,0.3195353863526828,1.5161826720898397,1.0074628209564187,0.1575303852366435,1.1966472857371568,0.8716970515460556,0.7211875695378108,1.3112452577677784
